row,col,x,y,land surface temperature,B2_blue,B3_green,B4_red,B5_NIR,B6_SWIR1,B7_SWIR2,B8_pan,B9_cirrus,NDVI,EVI,NDWI
1564,453,604695.0,3333765.0,315.70367,0.20668684,0.16527076,0.12087134,0.5880306,0.27035138,0.1089769,0.0713772,0.0011336772,0.6589899,1.5304507,-0.56120944
1102,314,600525.0,3347625.0,317.09824,0.21089865,0.17123751,0.12286026,0.5166639,0.23357609,0.10909389,0.08747098,0.001244822,0.61577606,1.4648569,-0.5021452
1522,766,614085.0,3335025.0,326.0637,0.26038736,0.24365713,0.2421947,0.7771523,0.46366537,0.23303011,0.10103065,0.001244822,0.52480423,1.0469532,-0.5226198
1016,1466,635085.0,3350205.0,314.93805,0.20850027,0.16556326,0.113500684,0.5179509,0.16583626,0.062491067,0.07422251,0.00128928,0.64050865,1.5918145,-0.5155528
307,1053,622695.0,3371475.0,319.10803,0.23236714,0.19627434,0.16644073,0.67647845,0.34448692,0.15495576,0.08967164,0.0012003641,0.60508496,1.3675853,-0.5502178
366,1275,629355.0,3369705.0,324.88104,0.29648015,0.27700058,0.29712364,0.76176745,0.4867133,0.24745946,0.12466004,0.0015560276,0.43880227,0.8794023,-0.4666748
1042,1719,642675.0,3349425.0,315.56012,0.21996574,0.18925466,0.15673016,0.6568234,0.36336204,0.16076648,0.07875723,0.0011114483,0.6147023,1.3195611,-0.5526308
431,614,609525.0,3367755.0,313.5674,0.20656985,0.15936255,0.108469926,0.5170149,0.1946169,0.07664741,0.07437812,0.0014004247,0.6531653,1.651192,-0.5287763
1501,1733,643095.0,3335655.0,320.6598,0.21353102,0.17082801,0.12947044,0.64424646,0.32849768,0.14988598,0.09736287,0.0014004247,0.66532856,1.5702308,-0.5808285
1406,126,594885.0,3338505.0,315.4063,0.21932226,0.18539384,0.14058492,0.6412046,0.29702613,0.1322978,0.078979515,0.0016227145,0.64035094,1.4902996,-0.5514295
624,1060,622905.0,3361965.0,325.028,0.42183983,0.41932443,0.49279705,0.7793167,0.48690832,0.30525476,0.35681933,0.00128928,0.22523117,0.45557407,-0.30033365
541,1765,644055.0,3364455.0,320.06848,0.23260114,0.22043371,0.18381442,0.784172,0.3600082,0.13990246,0.0970072,0.001267051,0.62021285,1.3136352,-0.56115377
1304,1639,640275.0,3341565.0,325.49973,0.36971873,0.4436593,0.54123276,0.9290697,0.65339154,0.47076303,0.22231188,0.00080024276,0.2637804,0.40339583,-0.35360977
1189,107,594315.0,3345015.0,314.79788,0.20727183,0.1627554,0.10835293,0.5106972,0.1902101,0.07504847,0.071932934,0.0014893407,0.64993805,1.6590804,-0.5166537
396,177,596415.0,3368805.0,319.9762,0.2938478,0.2933213,0.2482199,0.70566857,0.37205866,0.2205117,0.09358394,0.00091138756,0.47956198,1.1538568,-0.4127642
199,714,612525.0,3374715.0,323.54803,0.24488558,0.21785983,0.20200707,0.64424646,0.27705908,0.14446524,0.12012532,0.0016449434,0.52258503,1.0842952,-0.49458706
498,1171,626235.0,3365745.0,323.73944,0.2800424,0.24032278,0.22265661,0.58235633,0.299912,0.15464377,0.101719745,0.0010892192,0.4468248,1.0993563,-0.41575575
1441,560,607905.0,3337455.0,318.18173,0.21089865,0.16942407,0.13099137,0.5906045,0.2808029,0.11116079,0.0744448,0.0008891586,0.63693976,1.4456648,-0.55416393
14,1689,641775.0,3380265.0,321.23062,0.46676573,0.5321657,0.6569404,1.0,0.7552548,0.5042235,0.13421848,0.0013559669,0.207044,0.35136595,-0.30534184
883,679,611475.0,3354195.0,314.2134,0.20153907,0.15520924,0.100865275,0.50437945,0.18358043,0.06744383,0.07357787,0.0012225931,0.6666959,1.686853,-0.5293757
1532,843,616395.0,3334725.0,321.4938,0.25336766,0.23102172,0.19001512,0.71151835,0.33130553,0.18159151,0.078334875,0.0014004247,0.57846236,1.3704273,-0.5097891
900,1176,626385.0,3353685.0,323.14813,0.2828503,0.24909736,0.24120024,0.6036494,0.33801323,0.18907917,0.11879159,0.0014226538,0.42901027,0.9748774,-0.4157765
831,770,614205.0,3355755.0,318.39706,0.20733032,0.16076648,0.111219294,0.48109758,0.18131854,0.07805133,0.0744448,0.0011114483,0.62446016,1.5582063,-0.49906376
821,1652,640665.0,3356055.0,315.8199,0.2184448,0.21206859,0.14602517,0.9085957,0.3178512,0.11010785,0.081535846,0.0010892192,0.7230755,1.6629522,-0.6215306
1405,1537,637215.0,3338535.0,321.8356,0.23394658,0.20861727,0.19738577,0.6489262,0.385669,0.17355788,0.09800751,0.0009780745,0.53353894,1.046549,-0.5134538
1490,743,613395.0,3335985.0,318.73203,0.22868182,0.18855269,0.15497527,0.6355304,0.29261935,0.13190782,0.10445391,0.001267051,0.60790855,1.4129514,-0.54239404
1170,1054,622725.0,3345585.0,325.48264,0.3066002,0.28185585,0.2971821,0.69145375,0.37225366,0.20799328,0.12301509,0.0012003641,0.39880368,0.8388439,-0.42083
1184,660,610905.0,3345165.0,320.89905,0.23886035,0.19650833,0.17229044,0.64284253,0.27366623,0.1345987,0.09629588,0.0012225931,0.5772703,1.3290441,-0.53176117
1105,1334,631125.0,3347535.0,308.71722,0.20610186,0.1407019,0.08863934,0.13883,0.0,0.0,0.06468629,0.0010892192,0.22064804,1.0046003,0.006696548
1120,475,605355.0,3347085.0,321.79117,0.20920223,0.16456881,0.11244774,0.5745762,0.23696893,0.0980184,0.09731841,0.00093361654,0.67265266,1.6983875,-0.5547049
519,274,599325.0,3365115.0,320.57776,0.3731116,0.3752175,0.3904268,0.8926259,0.6272628,0.4163216,0.20383961,0.00128928,0.39140958,0.87378514,-0.4081012
1426,1032,622065.0,3337905.0,323.1208,0.43225238,0.44108543,0.47413638,0.6237139,0.407235,0.33091554,0.19705978,0.0010003034,0.13624583,0.30485225,-0.17151447
778,385,602655.0,3357345.0,316.00787,0.21107413,0.1690146,0.12052037,0.6234215,0.2481614,0.101060264,0.0822694,0.001267051,0.67599523,1.6467228,-0.5734303
910,1176,626385.0,3353385.0,322.902,0.28466374,0.25617555,0.23932832,0.59481627,0.27694207,0.15378581,0.11210067,0.0013115089,0.42617065,0.9920872,-0.3979365
804,912,618465.0,3356565.0,316.82477,0.2722038,0.2251135,0.1839899,0.6206136,0.28813455,0.16766918,0.10049715,0.0011336772,0.542657,1.5981259,-0.46764502
478,36,592185.0,3366345.0,321.82535,0.25430363,0.23634498,0.23868485,0.6981225,0.4530969,0.24274068,0.111789465,0.0010225323,0.4904292,0.9391962,-0.49416113
1107,1712,642465.0,3347475.0,314.9312,0.2140575,0.18106504,0.13508618,0.6609767,0.32011306,0.12789102,0.08346976,0.0009780745,0.6606143,1.5180503,-0.5699381
1240,58,592845.0,3343485.0,317.68613,0.22493799,0.19083408,0.15175791,0.5339791,0.26243475,0.13167384,0.08106904,0.0011114483,0.5573875,1.26147,-0.47342548
374,1525,636855.0,3369465.0,324.31024,0.29922953,0.27805355,0.25869092,0.58229786,0.32986262,0.18751925,0.107054695,0.0013781958,0.38479343,0.90878177,-0.35362795
766,736,613185.0,3357705.0,314.52786,0.20803228,0.16351587,0.11157028,0.4976523,0.19726878,0.083862066,0.0725998,0.00086692965,0.633729,1.5905641,-0.5053728
83,951,619635.0,3378195.0,319.39856,0.2721453,0.25424513,0.26290274,0.7432823,0.49326497,0.26255175,0.09491768,0.0010447614,0.47742668,0.93852806,-0.49024934
968,1306,630285.0,3351645.0,326.0295,0.26296124,0.24740095,0.22376806,0.6882364,0.32604077,0.1730899,0.13624133,0.0010447614,0.509283,1.0968564,-0.47116062
158,938,619245.0,3375945.0,315.84723,0.19761978,0.1475461,0.08419355,0.65916324,0.16174144,0.04076907,0.072710946,0.0012003641,0.7734775,2.1071162,-0.63420254
306,1205,627255.0,3371505.0,323.11395,0.47758773,0.5424612,0.6138279,0.9372593,0.70631206,0.536514,0.2373609,0.0011781352,0.20851919,0.39668906,-0.26680586
1544,60,592905.0,3334365.0,322.5568,0.22417752,0.18363892,0.14403626,0.7711856,0.3147703,0.12742303,0.08680411,0.001956149,0.685243,1.6433495,-0.6153452
1134,523,606795.0,3346665.0,321.06656,0.47875768,0.4738439,0.51151615,0.94568294,0.43652266,0.26539862,0.21593216,0.0011781352,0.2979461,0.76217884,-0.33239177
1340,1444,634425.0,3340485.0,325.44162,0.2505598,0.23008576,0.2355845,0.74334085,0.44740313,0.21934175,0.124526665,0.0013337379,0.5186875,0.9935361,-0.5272664
1650,468,605145.0,3331185.0,325.15793,0.24400811,0.21575393,0.21429148,0.6348284,0.43453375,0.21762584,0.09522889,0.0011559061,0.4952621,0.9640774,-0.49269128
1218,1435,634155.0,3344145.0,316.0489,0.20680383,0.16837113,0.093787104,0.74960005,0.19648883,0.047398765,0.09333942,0.0014004247,0.77759427,2.153613,-0.63316685
292,939,619275.0,3371925.0,320.37268,0.22874032,0.19446091,0.15573572,0.65103215,0.3450329,0.15717866,0.08571489,0.0009558455,0.61392677,1.4234391,-0.54000586
370,106,594285.0,3369585.0,317.61435,0.2697469,0.24225318,0.2290913,0.65670633,0.37100568,0.20339149,0.11876936,0.0011336772,0.48274577,1.0603929,-0.4610365
27,370,602205.0,3379875.0,317.96982,0.2165144,0.18352193,0.14608365,0.5981506,0.299912,0.14142337,0.07011016,0.0013115089,0.60742563,1.328367,-0.5304378
604,1619,639675.0,3362565.0,322.17398,0.58101094,0.65524393,0.762645,1.0,0.7766258,0.5923984,0.29188854,0.0010669903,0.13465843,0.26749796,-0.20828113
1295,370,602205.0,3341835.0,319.255,0.2421947,0.2120101,0.19609883,0.644071,0.3230769,0.16735716,0.12023647,0.001244822,0.5331924,1.1152421,-0.50469625
752,1170,626205.0,3358125.0,320.8136,0.27705908,0.24985784,0.22973478,0.8075709,0.36125615,0.19028811,0.14306562,0.0012003641,0.5570548,1.3037388,-0.52742374
1491,1256,628785.0,3335955.0,321.9484,0.7293015,0.80294955,0.9196516,1.0,0.6761275,0.5174829,0.16364963,0.0010669903,0.041855704,0.09807439,-0.10929338
702,1187,626715.0,3359625.0,322.93277,0.27565515,0.24517804,0.22493799,0.65062267,0.34164008,0.21637791,0.09636256,0.0010447614,0.48618528,1.1408335,-0.4526058
244,531,607035.0,3373365.0,313.11966,0.19826323,0.15140693,0.09273415,0.51338804,0.18225448,0.061282113,0.065664366,0.0011559061,0.69400835,1.804394,-0.54450035
786,1571,638235.0,3357105.0,325.14084,0.2630782,0.23301062,0.19750278,0.6804563,0.2871596,0.14181337,0.09489545,0.0015337986,0.55008656,1.3529832,-0.48983237
1535,269,599175.0,3334635.0,322.8234,0.26237625,0.22464551,0.21218558,0.71151835,0.4419824,0.22480151,0.10289788,0.0009558455,0.5405767,1.2276945,-0.5200723
189,768,614145.0,3375015.0,323.72577,0.30700967,0.2916834,0.2847807,0.5056079,0.27046835,0.18904015,0.11808026,0.0009558455,0.27939066,0.6055239,-0.2683141
1605,1550,637605.0,3332535.0,322.79605,0.2910399,0.28858304,0.30320737,0.7913671,0.51818484,0.28037393,0.12408208,0.0011114483,0.4459813,0.854734,-0.4655623
1655,529,606975.0,3331035.0,322.60464,0.26272723,0.23722242,0.23511653,0.7078915,0.45141995,0.24133672,0.09927456,0.0014893407,0.5013478,1.0294399,-0.49800247
1091,1604,639225.0,3347955.0,326.4636,0.2977671,0.3148483,0.39206472,0.79692435,0.6178642,0.35076565,0.149801,0.0013337379,0.34050745,0.52824515,-0.4336103
1281,1107,624315.0,3342255.0,323.11395,0.26962993,0.2533092,0.24061528,0.8235406,0.43293485,0.19976468,0.11370116,0.0010225323,0.5477819,1.1705253,-0.52953666
725,979,620475.0,3358935.0,322.6559,0.3369603,0.32099053,0.32485133,0.39510658,0.3191771,0.23384908,0.17005157,0.0012225931,0.09758244,0.21497604,-0.1035
1580,537,607215.0,3333285.0,322.4816,0.23599397,0.20896825,0.20826626,0.6367003,0.40801498,0.19239402,0.097874135,0.0011114483,0.5070426,0.95945865,-0.50579154
298,1568,638145.0,3371745.0,323.93427,0.34064558,0.31607676,0.31122148,0.7262011,0.32143903,0.19239402,0.16176018,0.0014671116,0.4000102,0.9988071,-0.39348853
1036,1388,632745.0,3349605.0,319.7882,0.2765326,0.26331222,0.25717,0.7164906,0.3838361,0.22585444,0.095273346,0.0014448827,0.47174615,0.96860904,-0.46252
649,269,599175.0,3361215.0,316.9581,0.2334201,0.20183156,0.15994753,0.6391572,0.29492024,0.14239833,0.09511774,0.0014226538,0.5996832,1.4124452,-0.52001363
1479,936,619185.0,3336315.0,321.4528,0.28671113,0.27787802,0.26904494,0.82857144,0.38742393,0.19754177,0.10325354,0.0011781352,0.509765,1.0822499,-0.4977122
33,1628,639945.0,3379695.0,319.96594,0.49613136,0.5486034,0.6512077,0.87098193,0.6905568,0.5445476,0.23340413,0.0016227145,0.14438033,0.2670738,-0.22709344
1023,91,593835.0,3349995.0,317.52206,0.22172064,0.19615735,0.14883304,0.58101094,0.27717605,0.13218082,0.084492296,0.0011559061,0.5921511,1.3320663,-0.49519983
1455,1751,643635.0,3337035.0,317.24863,0.21031368,0.17246594,0.12560962,0.6268727,0.30080897,0.1196234,0.082113795,0.0012003641,0.666146,1.5602494,-0.56847847
1534,1519,636675.0,3334665.0,323.10028,0.27863848,0.2675825,0.27694207,0.67302716,0.3951456,0.22308557,0.16464995,0.00055572414,0.41694516,0.79542124,-0.43104452
630,1601,639135.0,3361785.0,317.3785,0.2330691,0.22148666,0.15983053,0.9362649,0.3496737,0.12551212,0.0944731,0.0015115696,0.70836383,1.6919765,-0.6173848
37,351,601635.0,3379575.0,316.59918,0.20148058,0.15965503,0.10109926,0.6451239,0.18666127,0.06256906,0.070865944,0.0010447614,0.72903746,1.8363947,-0.60323256
1426,108,594345.0,3337905.0,317.8912,0.21306305,0.1710035,0.1323953,0.5878551,0.27339324,0.115216605,0.08778218,0.0015560276,0.63236314,1.4518884,-0.5493139
156,1463,634995.0,3376005.0,320.6974,0.30256388,0.28519017,0.28372774,0.71824557,0.34546188,0.19138005,0.104742885,0.0010892192,0.4336621,0.9434696,-0.43157265
238,1234,628125.0,3373545.0,326.49094,0.28144637,0.2245285,0.1945779,0.3688998,0.12481015,0.07048568,0.12652726,0.0012225931,0.30936787,1.0241711,-0.24328345
939,1541,637335.0,3352515.0,318.7628,0.25079378,0.23891886,0.19984266,0.7386611,0.31137747,0.13545667,0.092072375,0.0010669903,0.574125,1.2746903,-0.51120347
1411,1135,625155.0,3338355.0,320.87854,0.23640347,0.2269854,0.18258597,0.77814674,0.35489944,0.15476076,0.0992301,0.0011114483,0.6199027,1.3527644,-0.5483471
397,323,600795.0,3368775.0,317.775,0.2444176,0.21943925,0.20247504,0.6202041,0.36753488,0.21715787,0.10643228,0.0014226538,0.50776666,1.0423189,-0.47730362
634,1761,643935.0,3361665.0,319.16956,0.24073227,0.2314312,0.181767,0.86097884,0.38204217,0.1517189,0.09480654,0.0011781352,0.65136856,1.4815865,-0.5762924
927,779,614475.0,3352875.0,314.02884,0.2079738,0.1606495,0.111394785,0.49016464,0.18693426,0.073878534,0.0715995,0.0011336772,0.6296466,1.5815557,-0.50631225
257,996,620985.0,3372975.0,317.61435,0.19896522,0.1519334,0.09238317,0.772531,0.18911816,0.042212006,0.08867134,0.0011336772,0.7863761,2.0373693,-0.67130506
163,1750,643605.0,3375795.0,323.50702,0.32075655,0.34713882,0.4584006,0.9728841,0.7468702,0.44287935,0.16545019,0.00091138756,0.35945576,0.55497116,-0.47404122
20,1322,630765.0,3380085.0,322.5192,0.30741915,0.30917406,0.30151096,0.8995286,0.4672532,0.24539253,0.12450443,0.0011559061,0.49791673,1.0656427,-0.48842
446,1374,632325.0,3367305.0,323.7531,0.30344135,0.28208983,0.2806859,0.5442161,0.2934773,0.18533534,0.13006167,0.00128928,0.3194685,0.6916647,-0.31722665
675,280,599505.0,3360435.0,313.6768,0.24658199,0.21821082,0.18855269,0.62429893,0.31987908,0.14887203,0.061752066,0.0010225323,0.5360711,1.2020583,-0.48199812
1332,1132,625065.0,3340725.0,323.07977,0.25231472,0.21347253,0.18510135,0.67952037,0.2655936,0.11158978,0.095028825,0.0010669903,0.5718328,1.3768005,-0.5218942
1429,673,611295.0,3337815.0,319.63782,0.22762887,0.18855269,0.14766309,0.6260538,0.2763181,0.12044236,0.09736287,0.00093361654,0.618302,1.4860256,-0.5370705
878,517,606615.0,3354345.0,316.81793,0.2637217,0.22142817,0.19656682,0.568434,0.31991807,0.18631029,0.08249169,0.0013115089,0.48610038,1.207483,-0.43932456
1457,638,610245.0,3336975.0,320.3761,0.22780438,0.18732426,0.15713966,0.64149714,0.24695247,0.09782342,0.082113795,0.00084470067,0.6064803,1.3826107,-0.54797435
1176,1105,624255.0,3345405.0,316.04205,0.24781044,0.22675142,0.1860958,0.87291235,0.43328577,0.18790922,0.09013845,0.0010892192,0.64854705,1.5182846,-0.5875987
1203,539,607275.0,3344595.0,323.99237,0.30759466,0.2680505,0.26717302,0.7445108,0.4351187,0.24656248,0.19412555,0.001267051,0.4718251,1.1467971,-0.4705496
950,294,599925.0,3352185.0,316.68805,0.30145243,0.26711455,0.24757645,0.73058844,0.32685974,0.18159151,0.101252936,0.001267051,0.49379402,1.2642256,-0.46454096
712,30,592005.0,3359325.0,320.75208,0.3517016,0.37042075,0.4030037,0.7854004,0.5419347,0.35267654,0.14573309,0.0016449434,0.3217733,0.6105996,-0.35903448
117,457,604815.0,3377175.0,316.6949,0.22739488,0.19469492,0.15456577,0.6145884,0.25210023,0.118492454,0.09405075,0.001267051,0.598089,1.3748083,-0.51884604
592,566,608085.0,3362925.0,317.99716,0.2849562,0.2634877,0.27466068,0.7174851,0.4094189,0.2224226,0.122392684,0.0013559669,0.44632998,0.9013119,-0.46280324
136,1598,639045.0,3376605.0,326.87375,0.343044,0.37012824,0.4937915,0.87864506,0.7277611,0.44451728,0.17780949,0.0014671116,0.2804163,0.4241159,-0.40721303
1393,314,600525.0,3338895.0,318.62265,0.25307518,0.22195463,0.19791225,0.62494236,0.3474508,0.18553033,0.08440338,0.0011336772,0.5189618,1.167576,-0.4758403
192,1245,628455.0,3374925.0,322.4611,0.2573455,0.21914676,0.18545233,0.61178046,0.25627306,0.12699406,0.11852484,0.001244822,0.5347599,1.3416617,-0.47252476
1316,867,617115.0,3341205.0,322.9738,0.30747765,0.27419272,0.26448214,0.6777069,0.31543326,0.18490636,0.09536226,0.0010892192,0.43857947,1.0777707,-0.42390412
1516,305,600255.0,3335205.0,319.91467,0.28793955,0.25775495,0.24810292,0.6787598,0.35942322,0.21797682,0.117191106,0.0012003641,0.46463937,1.0682768,-0.4495443
1140,1741,643335.0,3346485.0,320.65295,0.25336766,0.21241957,0.16287239,0.58282435,0.33894917,0.13865452,0.09149442,0.0013115089,0.5631673,1.5912063,-0.46577504
215,1314,630525.0,3374235.0,327.17456,0.3175977,0.26734853,0.26237625,0.35959873,0.20697933,0.12847598,0.14526628,0.0014226538,0.15631253,0.44041997,-0.14714187
1103,77,593415.0,3347595.0,322.0612,0.24014728,0.22558147,0.20697933,0.74480325,0.38703394,0.17944661,0.105987705,0.0010892192,0.56507015,1.1340995,-0.535068
448,150,595605.0,3367245.0,320.0138,0.2722038,0.27764404,0.2593344,0.706546,0.3170712,0.1643933,0.10909976,0.0010003034,0.46300933,0.91564894,-0.43579182
1000,164,596025.0,3350685.0,320.69055,0.2698054,0.24511956,0.23119721,0.6023624,0.4234973,0.24488558,0.08991616,0.0013115089,0.4452773,0.96056736,-0.42153442
186,1745,643455.0,3375105.0,322.03043,0.23809987,0.21353102,0.19814624,0.6952561,0.42326325,0.22523049,0.09498437,0.0009780745,0.5564233,1.1314569,-0.5300747
918,1625,639855.0,3353145.0,315.59772,0.21686538,0.18387291,0.13947348,0.697479,0.34281,0.1367436,0.072044075,0.0008891586,0.6667111,1.5366473,-0.582748
1516,251,598635.0,3335205.0,322.81656,0.3154333,0.32245296,0.34152308,0.73760813,0.4633534,0.299951,0.13166216,0.0009780745,0.36704066,0.6968435,-0.39163324
1062,755,613755.0,3348825.0,320.13684,0.25243172,0.23119721,0.27974996,0.6873005,0.3726046,0.2421947,0.085670434,0.0010669903,0.4214367,0.69190717,-0.49657533
464,970,620205.0,3366765.0,316.17194,0.21668987,0.17410386,0.11525561,0.70982194,0.20116861,0.06615689,0.07295546,0.0011336772,0.7206188,1.9150362,-0.6060668
1241,505,606255.0,3343455.0,320.3385,0.23640347,0.18931316,0.15696415,0.65922177,0.3049428,0.12130032,0.092428036,0.0011336772,0.6153715,1.5165135,-0.5537881
1594,1392,632865.0,3332865.0,321.46646,0.22599094,0.18978114,0.15942104,0.5809524,0.33660927,0.15542373,0.084492296,0.0013337379,0.5693497,1.2507657,-0.50753117
1084,150,595605.0,3348165.0,321.27164,0.25781345,0.23956232,0.23704694,0.664545,0.428411,0.24461257,0.103609204,0.0013559669,0.47415912,0.92674416,-0.47005776
1268,246,598485.0,3342645.0,320.84778,0.24611402,0.21493496,0.18966414,0.65021324,0.3261188,0.18689528,0.08920483,0.0010892192,0.54835284,1.2218193,-0.5031257
293,59,592875.0,3371895.0,319.51135,0.2486879,0.21709935,0.2100797,0.64752233,0.4159316,0.21567594,0.10949988,0.00091138756,0.5100765,1.0486797,-0.4978165
402,858,616845.0,3368625.0,322.04752,0.36597493,0.35503596,0.37486652,0.6604502,0.42525217,0.31488732,0.17600894,0.001244822,0.2758419,0.6129261,-0.30075666
726,129,594975.0,3358905.0,315.67633,0.20282602,0.15596972,0.09694596,0.6034739,0.1669282,0.051883552,0.06764274,0.0010892192,0.7231776,1.907239,-0.58925265
81,1089,623775.0,3378255.0,318.58847,0.24588004,0.22762887,0.19867273,0.70215875,0.27986693,0.14512822,0.107943855,0.0010003034,0.5589126,1.1986681,-0.5103637
1494,686,611685.0,3335865.0,323.40106,0.24084926,0.2055169,0.16848813,0.73193383,0.28712058,0.128242,0.08724869,0.0010003034,0.6257574,1.5041372,-0.56154084
1278,1494,635925.0,3342345.0,316.565,0.22335857,0.19393444,0.17170548,0.77381796,0.3772844,0.16349636,0.08024656,0.0010447614,0.6368033,1.3334506,-0.5992065
1259,725,612855.0,3342915.0,320.29065,0.26869395,0.23704694,0.22546448,0.546673,0.27943796,0.15632069,0.11579068,0.0011781352,0.41599917,0.90813303,-0.39507228
1111,138,595245.0,3347355.0,319.1388,0.26114783,0.24751794,0.2527827,0.7248557,0.49634588,0.27935997,0.09487322,0.0011781352,0.48287076,0.9199025,-0.49089953
1246,130,595005.0,3343305.0,318.9884,0.25079378,0.22739488,0.19434391,0.61242396,0.35673237,0.20311852,0.11736894,0.0014004247,0.518216,1.1645242,-0.45846683
83,1330,631005.0,3378195.0,317.9835,0.27074137,0.25816444,0.26325372,0.8108467,0.47532582,0.24983834,0.08429223,0.0013559669,0.50981545,1.0067464,-0.5170033
281,731,613035.0,3372255.0,322.67642,0.2505013,0.2402643,0.20680383,0.70046234,0.31636924,0.16154644,0.12237045,0.0012225931,0.54411656,1.1615214,-0.48919424
1576,1758,643845.0,3333405.0,318.4415,0.21019669,0.17363589,0.13678262,0.6175718,0.33169553,0.14021444,0.076312035,0.0012003641,0.6373519,1.394736,-0.5610864
25,73,593295.0,3379935.0,311.7832,0.20446396,0.1648613,0.111219294,0.52011526,0.19504587,0.0830431,0.07284432,0.0009558455,0.64766926,1.5631741,-0.51863664
767,1145,625455.0,3357675.0,319.49426,0.24318916,0.19516289,0.15433179,0.6261708,0.2118541,0.08768389,0.075956374,0.0011559061,0.60453224,1.6197861,-0.5247659
601,910,618405.0,3362655.0,318.96448,0.23669596,0.22037521,0.18030457,0.7425804,0.278931,0.1260971,0.087982245,0.0009558455,0.60925883,1.339788,-0.5422942
1009,533,607095.0,3350415.0,316.05914,0.19955018,0.15561871,0.0981744,0.52222115,0.17893963,0.065532915,0.07477824,0.0014004247,0.6835103,1.7247735,-0.54083925
1182,1001,621135.0,3345225.0,324.44012,0.39270818,0.43190137,0.4358792,0.7278976,0.42716306,0.27760506,0.17065176,0.0012225931,0.25092304,0.5222592,-0.25521338
712,1101,624135.0,3359325.0,325.35617,0.50356054,0.4179205,0.4586931,0.9214651,0.58268785,0.3945996,0.14077604,0.0010892192,0.3353036,1.2898924,-0.3759519
1019,305,600255.0,3350115.0,314.63382,0.20686235,0.16228741,0.11309119,0.53111273,0.20120761,0.08308211,0.07117715,0.00091138756,0.6488963,1.5877638,-0.53190833
503,1318,630645.0,3365595.0,316.28473,0.23295212,0.21516895,0.1580756,0.66296566,0.3277567,0.13494968,0.09116098,0.0009780745,0.6149388,1.4604383,-0.50994086
1224,464,605025.0,3343965.0,316.80084,0.23821688,0.19083408,0.15912856,0.7627035,0.27510917,0.110458836,0.14286555,0.0013337379,0.6547559,1.6210345,-0.5997345
1354,329,600975.0,3340065.0,317.70663,0.25114477,0.22464551,0.20382048,0.6055798,0.35255954,0.19953068,0.105809875,0.0014448827,0.49636668,1.0629488,-0.45883244
955,1600,639105.0,3352035.0,317.86044,0.20937772,0.17398687,0.11812197,0.6705117,0.26844049,0.09747243,0.11314543,0.00091138756,0.7004389,1.7072026,-0.5879523
537,1589,638775.0,3364575.0,320.18127,0.28191435,0.29226834,0.24418359,0.9573824,0.42396522,0.20120761,0.1331515,0.0014671116,0.5935577,1.363016,-0.53224
525,931,619035.0,3364935.0,320.67004,0.23809987,0.19984266,0.16778617,0.61634326,0.24149272,0.11662054,0.08418109,0.0011114483,0.5720447,1.3392783,-0.5103011
1508,1006,621285.0,3335445.0,317.29306,0.22376806,0.18556933,0.14947651,0.60148495,0.27721506,0.109483875,0.09767407,0.001267051,0.6019063,1.3779342,-0.5284459
507,1392,632865.0,3365475.0,320.31116,0.45705518,0.514675,0.5822394,0.8637283,0.750653,0.55281526,0.16498338,0.0009780745,0.19467163,0.36476457,-0.25323015
281,1433,634095.0,3372255.0,322.39957,0.2634877,0.23482403,0.20212406,0.73497576,0.30291486,0.13179083,0.106343366,0.0012225931,0.5686179,1.3711207,-0.5157268
1109,963,619995.0,3347415.0,324.5324,0.33567336,0.300224,0.23429756,1.0,0.49275804,0.19340798,0.12763871,0.0012003641,0.62035483,2.1551232,-0.53819644
509,117,594615.0,3365415.0,320.35217,0.25793046,0.24067377,0.24084926,0.7408255,0.4231073,0.2228516,0.11912502,0.0011114483,0.5093095,0.99879974,-0.5095793
626,366,602085.0,3361905.0,317.80917,0.30502075,0.30314887,0.30338284,0.8593995,0.41246074,0.24359861,0.08820453,0.001267051,0.4781778,0.99856377,-0.47847527
1385,369,602175.0,3339135.0,316.9581,0.3473728,0.38106722,0.39153823,0.7589011,0.47735372,0.29211238,0.08089121,0.0012003641,0.319324,0.61111665,-0.33144245
1615,621,609735.0,3332235.0,319.07043,0.21897128,0.17708723,0.13420872,0.65764236,0.25759897,0.10211322,0.08026879,0.0009780745,0.66102535,1.5946479,-0.57570153
398,475,605355.0,3368745.0,313.32474,0.20036913,0.15924557,0.10408262,0.49074963,0.18892317,0.077349365,0.0752895,0.0012225931,0.6500438,1.5782924,-0.51001
1538,322,600765.0,3334545.0,315.6695,0.21206859,0.1668502,0.12344523,0.5515283,0.20140257,0.086240955,0.07962415,0.0014226538,0.63422203,1.5251962,-0.53548104
398,505,606255.0,3368745.0,314.9449,0.20446396,0.16193643,0.109581366,0.5384249,0.19929668,0.08374508,0.07297769,0.0007780138,0.66178924,1.6184403,-0.53756315
1102,1764,644025.0,3347625.0,313.66995,0.20311852,0.15953803,0.1046091,0.5810694,0.23384908,0.083784066,0.071154915,0.0010447614,0.6948742,1.7380558,-0.56916976
143,1727,642915.0,3376395.0,319.49768,0.22727789,0.19130206,0.17737971,0.6411461,0.38344613,0.18783122,0.08978279,0.0011336772,0.5665873,1.1584426,-0.54038686
